Customer ID,Recency,Frequency,Monetary
14527.0,2,110,24687.38
14529.0,14,2,338.14
14530.0,30,15,5709.08
14531.0,417,1,376.34
14532.0,173,11,3845.78
14533.0,1,9,3290.31
14534.0,3,23,5523.02
14535.0,64,8,4759.86
14536.0,197,1,170.95
14537.0,560,1,285.84000000000003
14538.0,2,5,1370.8400000000001
14540.0,13,10,3394.91
14541.0,106,13,2345.38
14542.0,123,1,103.25
14543.0,11,37,14219.64
14544.0,299,2,2036.0
14545.0,611,1,349.25
14546.0,14,9,4213.01
14548.0,88,9,2541.29
14549.0,248,4,913.6
14550.0,325,2,587.69
14551.0,141,6,817.29
14552.0,89,3,507.93
14553.0,156,6,1271.65
14555.0,239,5,2177.83
14556.0,533,3,815.69
14557.0,22,1,788.38
14558.0,591,3,655.5
14559.0,327,1,75.6
14560.0,1,38,5706.08
14561.0,13,3,1080.76
14562.0,15,18,4630.6
14563.0,447,2,625.42
14564.0,372,2,2605.62
14565.0,33,5,3709.2200000000003
14566.0,48,4,4092.0
14567.0,67,1,800.76
14568.0,372,1,919.7
14569.0,390,3,369.94
14570.0,218,3,512.4
14571.0,362,1,160.0
14572.0,47,9,4779.68
14573.0,117,13,2163.12
14574.0,670,1,143.70000000000002
14575.0,425,1,420.22
14576.0,309,1,35.400000000000006
14577.0,101,6,1151.08
14579.0,369,1,105.56
14580.0,455,1,14.850000000000001
14581.0,481,1,271.05
14583.0,81,7,1415.05
14584.0,106,8,1738.16
14585.0,320,4,986.22
14586.0,214,1,237.36
14587.0,121,8,1452.68
14588.0,515,1,135.39
14589.0,309,1,39.75
14590.0,362,20,2993.37
14591.0,150,1,204.02
14592.0,1,1,262.71
14593.0,136,11,3380.47
14594.0,310,1,255.0
14595.0,22,4,723.88
14596.0,564,1,222.22000000000003
14597.0,129,5,1483.49
14598.0,506,1,162.07
14599.0,327,2,457.89
14600.0,243,2,865.1700000000001
14602.0,593,1,205.35999999999999
14603.0,212,1,660.0
14604.0,570,1,136.35999999999999
14605.0,311,4,920.71
14606.0,4,168,27625.17
14607.0,198,9,8048.63
14608.0,23,8,2348.7400000000002
14609.0,9,10,1486.2
14610.0,333,2,24.35
14611.0,381,2,604.3299999999999
14612.0,352,1,877.7
14613.0,617,1,76.32000000000001
14614.0,323,1,295.13
14615.0,331,5,951.76
14616.0,180,5,527.78
14617.0,340,2,190.47000000000003
14618.0,275,5,1000.6800000000001
14619.0,183,2,1291.24
14620.0,143,2,412.78000000000003
14621.0,94,7,2215.12
14622.0,122,1,320.58000000000004
14623.0,53,8,1731.76
14624.0,352,4,588.22
14625.0,133,11,4497.88
14626.0,2,10,4801.85
14627.0,316,1,462.75
14628.0,28,5,1998.0
14630.0,421,1,338.65
14631.0,172,5,1648.79
14632.0,200,1,114.56
14633.0,203,1,344.90000000000003
14634.0,375,4,2124.46
14635.0,391,1,215.22
14636.0,206,1,300.19
14637.0,614,1,106.67999999999999
14639.0,57,7,3983.7
14640.0,65,8,3025.34
14643.0,107,5,1679.89
14644.0,5,7,2247.72
14645.0,94,3,876.89
14646.0,2,122,450748.69
14647.0,138,2,506.04
14648.0,353,15,4463.39
14649.0,9,8,3143.78
14650.0,526,1,62.5
14651.0,4,9,2025.52
14652.0,14,1,114.18
14653.0,4,6,2173.05
14654.0,675,1,246.86
14655.0,8,5,3157.45
14656.0,106,5,790.0
14657.0,92,5,1240.91
14658.0,54,1,123.14
14659.0,16,7,2067.98
14660.0,24,2,285.74
14662.0,172,6,1147.34
14663.0,367,2,490.6
14665.0,27,6,2190.13
14667.0,11,48,18260.35
14668.0,382,1,111.63
14669.0,179,7,3216.78
14670.0,217,3,583.33
14671.0,486,2,1127.45
14672.0,172,4,1113.14
14673.0,305,3,1674.41
14674.0,446,1,173.66
14675.0,326,1,419.22
14676.0,16,11,7979.51
14677.0,530,1,184.91
14678.0,516,1,403.39
14679.0,319,3,1289.44
14680.0,9,57,54520.9
14681.0,8,6,875.1500000000001
14682.0,125,6,1514.81
14683.0,525,1,146.56
14684.0,19,4,851.29
14685.0,513,8,4536.64
14686.0,351,5,852.53
14687.0,44,3,1402.06
14688.0,8,24,6032.5
14689.0,146,1,112.8
14690.0,89,3,635.1899999999999
14691.0,8,4,1769.07
14692.0,74,12,1715.1399999999999
14693.0,202,7,1165.36
14694.0,554,1,244.31
14695.0,456,3,1534.22
14696.0,8,7,2172.7400000000002
14697.0,155,2,188.60999999999999
14699.0,151,4,702.6
14700.0,127,4,2422.06
14701.0,110,13,3902.4500000000003
14702.0,1,23,5102.75
14704.0,18,5,631.78
14705.0,136,1,179.0
14706.0,556,1,367.54
14707.0,373,2,139.2
14708.0,91,4,1368.03
14709.0,8,22,8229.33
14710.0,316,9,1300.31
14711.0,28,9,2355.63
14712.0,12,3,832.47
14713.0,36,19,4482.7699999999995
14714.0,344,3,746.05
14715.0,32,7,1536.92
14716.0,86,2,417.49
14717.0,670,1,81.3
14718.0,347,1,226.42
14719.0,116,2,488.12
14720.0,26,2,401.13
14721.0,316,1,109.07
14722.0,84,3,489.52
14723.0,295,8,1134.65
14724.0,527,1,341.9
14725.0,332,3,591.28
14726.0,592,1,116.5
14727.0,211,3,461.03
14728.0,350,1,190.58
14729.0,311,3,586.24
14730.0,2,7,1669.38
14731.0,143,2,251.01999999999998
14732.0,25,17,4741.77
14733.0,48,14,13793.44
14734.0,363,4,1056.42
14735.0,19,49,10506.72
14736.0,422,2,374.05
14737.0,66,3,3471.37
14738.0,1,8,1591.91
14739.0,3,23,10528.7
14740.0,134,11,4161.06
14741.0,50,5,1177.71
14742.0,372,1,579.85
14743.0,530,1,50.48
14744.0,235,12,3488.13
14745.0,50,12,2551.41
14746.0,343,4,593.5
14747.0,186,1,328.2
14748.0,61,9,2384.92
14749.0,417,1,310.15
14750.0,673,1,112.03
14751.0,621,2,126.45
14753.0,24,2,869.51
14754.0,233,5,1138.15
14755.0,11,22,8134.25
14756.0,320,2,1864.8
14757.0,12,1,420.5
14758.0,82,7,2864.97
14759.0,50,2,870.85
14760.0,234,1,89.2
14761.0,272,2,289.52
14762.0,201,2,417.57
14765.0,49,2,95.5
14766.0,18,10,5953.21
14767.0,411,1,382.81
14768.0,64,1,133.20000000000002
14769.0,19,16,15170.49
14770.0,169,8,3637.64
14771.0,558,2,594.62
14772.0,49,1,139.26
14773.0,530,1,140.55
14774.0,466,1,241.45
14775.0,75,2,701.46
14776.0,42,12,3032.22
14777.0,341,1,307.56
14778.0,64,2,730.86
14779.0,218,3,386.15
14780.0,16,1,332.8
14782.0,257,1,200.10000000000002
14783.0,596,1,307.3
14784.0,261,2,274.62
14786.0,487,1,90.96
14787.0,408,1,110.65
14788.0,533,1,476.88
14790.0,57,8,2145.6
14791.0,544,1,303.63
14792.0,1,1,6.2
14793.0,472,1,396.91
14794.0,141,7,1313.53
14795.0,103,1,131.45000000000002
14796.0,32,24,8773.460000000001
14797.0,444,1,300.31
14798.0,81,7,647.97
14799.0,675,1,180.45
14800.0,13,15,6787.84
14803.0,99,3,845.55
14805.0,251,4,645.4
14806.0,12,2,303.43
14807.0,328,2,504.14
14808.0,12,7,2184.41
14809.0,558,2,686.76
14810.0,41,12,2135.48
14811.0,324,1,170.5
14812.0,536,1,178.85
14813.0,307,4,888.91
14814.0,518,1,152.96
14815.0,5,1,551.58
14816.0,134,1,271.85
14817.0,137,7,3609.86
14818.0,11,6,1153.56
14819.0,1,4,456.41
14820.0,12,7,1009.66
14821.0,304,7,1230.15
14822.0,422,1,157.70000000000002
14823.0,117,3,321.43
14824.0,10,8,3650.71
14825.0,0,21,4158.9800000000005
14826.0,519,2,385.2
14828.0,134,13,9839.460000000001
14829.0,121,6,1289.95
14831.0,617,3,1676.57
14833.0,436,1,94.8
14834.0,9,4,1337.06
14835.0,466,2,297.0
14837.0,27,9,3460.32
14838.0,360,2,769.9200000000001
14839.0,355,3,915.28
14840.0,205,2,362.71
14841.0,116,12,6242.81
14842.0,32,3,1901.52
14843.0,374,1,211.79999999999998
14844.0,1,10,6702.43
14845.0,537,1,150.0
14846.0,364,1,437.4
14847.0,86,3,1348.95
14848.0,342,1,310.56
14849.0,2,37,14046.95
14850.0,249,7,1770.96
14851.0,193,2,524.19
14852.0,33,17,5484.16
14853.0,148,4,1115.57
14854.0,15,11,4303.06
14855.0,56,7,6520.3
14857.0,85,6,3001.25
14858.0,443,1,180.75
14859.0,17,3,1279.02
14861.0,318,9,1254.94
14862.0,86,1,304.09999999999997
14865.0,309,3,77.52000000000001
14866.0,18,10,13113.56
14867.0,123,16,2952.06
14868.0,9,9,2865.19
14869.0,40,5,2443.75
14870.0,199,6,1838.95
14871.0,115,8,1062.19
14872.0,421,3,816.6
14873.0,147,2,854.13
14874.0,472,1,116.18
14875.0,45,3,2862.4
14876.0,458,2,256.7
14877.0,355,2,425.85
14878.0,20,23,3784.67
14879.0,622,1,185.06
14880.0,14,3,690.59
14882.0,327,12,2956.9500000000003
14883.0,10,4,571.99
14884.0,606,1,120.6
14885.0,69,3,1598.12
14886.0,190,1,364.8
14887.0,16,1,1862.0
14888.0,144,1,369.2
14889.0,273,1,135.9
14890.0,191,3,817.25
14891.0,85,4,1106.73
14892.0,628,1,202.35000000000002
14893.0,555,1,571.76
14894.0,22,3,1492.81
14895.0,28,31,21955.62
14896.0,142,8,1826.0
14897.0,25,6,2119.56
14898.0,71,13,3087.82
14899.0,332,1,1331.38
14900.0,459,1,13.919999999999998
14901.0,11,10,1591.54
14902.0,333,2,702.96
14903.0,62,4,2398.62
14904.0,345,2,605.05
14905.0,95,8,1971.39
14907.0,36,14,4654.8
14908.0,11,2,381.9
14909.0,374,3,1404.68
14911.0,1,308,226752.19
14912.0,184,4,1464.52
14913.0,120,7,3762.85
14915.0,28,11,1811.25
14916.0,8,8,3042.95
14917.0,534,2,1123.75
14918.0,53,9,5955.81
14919.0,476,1,359.35
14920.0,150,3,1607.17
14921.0,138,1,903.01
14922.0,331,2,843.74
14924.0,183,3,931.01
14926.0,319,2,359.4
14927.0,334,1,308.2
14928.0,565,1,223.91000000000003
14929.0,359,1,612.8100000000001
14930.0,46,6,5236.7300000000005
14931.0,12,2,504.65
14932.0,303,2,566.13
14933.0,381,4,1770.0
14934.0,19,5,3403.5
14935.0,234,2,2849.83
14936.0,3,10,11107.67
14937.0,67,1,759.56
14938.0,499,2,2322.43
14940.0,355,2,531.49
14941.0,516,1,182.1
14942.0,339,4,746.56
14943.0,600,1,107.62
14944.0,14,16,8706.93
14945.0,351,1,179.4
14947.0,9,6,1049.79
14948.0,8,5,834.27
14949.0,406,4,515.0
14951.0,16,1,311.69
14952.0,9,30,16254.11
14953.0,355,3,683.15
14954.0,640,1,167.27
14955.0,670,1,163.77
14956.0,358,1,1325.0
14957.0,190,2,261.69
14958.0,84,6,941.99
14959.0,1,4,695.42
14960.0,108,1,88.3
14961.0,18,21,15265.4
14962.0,208,4,366.91
14963.0,121,8,1945.43
14964.0,184,1,206.21
14965.0,33,2,596.09
14966.0,324,5,881.24
14967.0,379,5,1518.81
14968.0,395,1,349.9
14969.0,641,1,906.23
14970.0,5,12,4919.35
14972.0,65,2,145.07
14973.0,44,3,1314.45
14975.0,358,1,192.45
14976.0,38,4,559.96
14977.0,663,1,31.929999999999996
14978.0,9,10,3112.19
14979.0,672,1,429.66
14980.0,674,1,150.68
14981.0,183,2,372.92
14982.0,509,1,234.88
14983.0,626,1,183.20000000000002
14984.0,118,5,1160.37
14985.0,135,2,292.01
14986.0,313,2,563.1
14987.0,303,7,1387.4499999999998
14988.0,149,7,2038.65
14989.0,599,1,342.4
14990.0,549,2,304.17
14991.0,367,1,314.67
14992.0,379,1,210.5
14993.0,501,1,36.13
14994.0,319,5,942.77
14995.0,217,1,119.31
14996.0,418,2,442.28999999999996
14997.0,25,3,664.0799999999999
14998.0,107,4,753.18
14999.0,530,1,129.48000000000002
15001.0,331,2,197.10999999999999
15002.0,53,9,4138.08
15003.0,410,6,1027.03
15004.0,84,1,1220.38
15005.0,1,51,12551.95
15006.0,390,1,277.4
15007.0,96,1,156.91
15008.0,417,2,360.0
15011.0,333,2,416.6
15012.0,311,2,429.78
15013.0,425,10,1610.82
15014.0,113,1,117.72999999999999
15015.0,438,13,2344.47
15016.0,110,5,620.89
15018.0,190,2,291.34000000000003
15019.0,204,1,252.81
15020.0,316,1,198.47
15021.0,23,9,2014.18
15022.0,614,1,281.05
15023.0,53,17,9863.06
15024.0,50,11,2753.58
15025.0,505,1,609.88
15026.0,17,5,1044.09
15027.0,105,9,3096.42
15028.0,306,3,521.78
15029.0,557,1,365.1
15030.0,9,8,1979.91
15031.0,47,12,2711.54
15032.0,193,8,11010.05
15033.0,46,6,1605.65
15034.0,7,12,7221.45
15035.0,27,1,252.73000000000002
15036.0,9,3,429.56
15037.0,313,2,397.76
15038.0,6,8,1131.53
15039.0,3,87,38218.9
15040.0,479,1,7.49
15041.0,107,2,288.98
15042.0,136,2,315.45
15043.0,400,5,2318.3199999999997
15044.0,3,30,14079.52
15045.0,89,2,735.66
15046.0,4,22,6702.16
15047.0,207,1,343.62
15048.0,2,4,381.0
15049.0,211,1,121.17000000000002
15050.0,8,4,3628.28
15051.0,87,7,2921.29
15052.0,256,1,207.73000000000002
15053.0,93,2,478.6
15055.0,412,3,549.12
15056.0,457,1,113.64999999999999
15057.0,212,5,3255.96
15058.0,18,13,2717.35
15059.0,44,17,3161.28
15061.0,2,122,113054.19
15062.0,8,8,2585.62
15063.0,150,1,370.79999999999995
15064.0,347,4,1154.41
15065.0,102,4,3027.48
15067.0,15,5,3862.88
15068.0,193,3,861.5
15069.0,116,1,1109.53
15070.0,310,3,737.0500000000001
15071.0,31,4,1455.56
15072.0,416,1,187.51999999999998
15073.0,123,7,2606.57
15074.0,42,3,1553.1299999999999
15075.0,15,1,773.03
15076.0,110,3,1447.74
15077.0,432,2,2428.08
15078.0,11,44,15113.77
15079.0,150,11,3625.4
15080.0,365,2,546.25
15081.0,3,11,1766.32
15082.0,606,1,93.35000000000001
15083.0,194,1,88.2
15084.0,317,2,965.2
15085.0,667,1,347.54
15086.0,502,2,218.53
15087.0,219,1,306.94
15088.0,4,1,864.19
15089.0,31,3,2036.28
15090.0,245,1,381.32
15091.0,5,3,1046.6100000000001
15092.0,152,3,776.46
15093.0,54,22,13132.46
15094.0,400,2,83.0
15095.0,41,10,3141.64
15097.0,520,2,660.27
15098.0,119,3,39916.5
15099.0,21,1,410.48
15100.0,271,7,2193.8999999999996
15101.0,296,5,1262.69
15102.0,468,2,554.67
15103.0,23,1,291.68
15104.0,134,2,993.54
15105.0,4,6,2513.55
15106.0,2,4,1302.46
15107.0,248,9,824.35
15108.0,79,3,1159.25
15109.0,183,3,983.1
15110.0,64,4,886.3000000000001
15111.0,4,4,2112.69
15112.0,548,1,209.4
15114.0,8,11,2891.84
15115.0,670,1,191.74
15116.0,72,2,790.97
15117.0,58,5,1609.92
15118.0,71,1,244.8
15119.0,183,1,266.4
15120.0,71,1,358.82
15121.0,226,1,295.15
15122.0,51,11,4487.27
15123.0,143,4,3526.33
15124.0,129,3,357.38
15125.0,50,21,16291.87
15126.0,474,2,449.49
15127.0,3,2,711.5
15128.0,64,4,1482.92
15129.0,44,22,6209.51
15130.0,107,1,330.11
15131.0,332,1,80.28
15132.0,43,3,842.23
15133.0,65,5,1806.9
15134.0,10,7,1105.8500000000001
15135.0,176,2,305.68
15136.0,33,1,582.9
15137.0,458,2,823.4
15138.0,331,1,502.52
15139.0,177,2,178.96
15140.0,17,7,2942.29
15141.0,395,7,1388.47
15142.0,347,5,2121.18
15143.0,163,2,563.63
15144.0,9,24,9585.51
15145.0,164,2,724.03
15146.0,102,2,1327.16
15147.0,177,1,623.5
15149.0,71,4,1524.6100000000001
15150.0,11,10,8046.9
15151.0,360,2,2085.61
15152.0,22,8,3230.37
15154.0,12,3,1343.72
15155.0,320,1,383.96999999999997
15157.0,91,4,2223.41
15158.0,338,1,204.62
15159.0,4,27,14885.86
15160.0,294,4,589.27
15161.0,325,1,119.92
15162.0,668,1,312.9
15163.0,129,1,155.0
15164.0,6,9,2028.1100000000001
15165.0,310,1,487.75
15166.0,405,1,167.16
15167.0,258,5,1627.62
15169.0,319,2,569.22
15170.0,344,1,81.15
15171.0,268,1,1289.5
15172.0,7,4,1247.95
15173.0,318,7,1494.6
15174.0,260,2,481.46
15175.0,9,1,224.14
15176.0,605,1,988.04
15177.0,363,1,948.93
15178.0,197,1,40.5
15179.0,171,11,6740.09
15180.0,304,3,816.9300000000001
15181.0,3,5,1200.2
15182.0,91,11,2998.9500000000003
15183.0,485,3,639.93
15184.0,128,3,518.42
15185.0,7,1,310.62
15186.0,105,4,1221.05
15187.0,8,7,2366.06
15188.0,662,1,310.43
15189.0,28,38,13934.76
15190.0,371,1,834.4399999999999
15191.0,400,3,588.05
15192.0,57,5,1666.39
15194.0,15,26,9893.22
15196.0,370,2,313.7
15197.0,190,5,1571.15
15198.0,29,5,571.35
15199.0,32,9,2821.45
15200.0,432,1,549.05
15201.0,24,7,1842.95
15203.0,17,14,4090.1
15204.0,294,1,316.58
15205.0,22,2,653.24
15206.0,37,3,236.7
15207.0,353,3,683.9200000000001
15208.0,0,4,596.22
15209.0,667,1,178.98000000000002
15210.0,162,3,1176.19
15211.0,302,1,383.07
15212.0,178,2,208.28
15213.0,256,2,328.35
15214.0,1,4,1061.35
15215.0,34,5,1987.53
15216.0,25,2,486.09
15217.0,500,1,426.24
15218.0,12,20,10342.85
15219.0,113,2,685.45
15220.0,52,5,1284.05
15221.0,303,4,2062.2000000000003
15222.0,256,11,3550.91
15223.0,163,5,1417.95
15224.0,295,5,871.36
15225.0,171,1,409.40000000000003
15226.0,248,1,154.41
15227.0,153,7,2145.91
15228.0,3,6,5580.2699999999995
15229.0,523,1,160.5
15230.0,176,2,429.6
15231.0,558,1,250.26
15232.0,50,2,612.06
15233.0,338,1,59.400000000000006
15234.0,214,1,197.0
15235.0,155,16,2772.76
15236.0,236,1,321.05
15237.0,15,3,1328.72
15238.0,32,2,772.78
15239.0,16,1,461.79
15240.0,21,11,4135.96
15241.0,4,11,3050.16
15242.0,359,1,302.04
15243.0,11,2,927.2800000000001
15244.0,2,3,912.08
15245.0,71,8,4610.84
15246.0,175,3,780.4
15247.0,59,3,976.06
15248.0,348,3,1893.93
15249.0,3,17,8858.45
15250.0,578,1,60.0
15251.0,28,18,19535.37
15252.0,120,4,1663.18
15253.0,26,6,1777.49
15254.0,64,3,1088.35
15255.0,4,9,3706.02
15256.0,86,2,170.4
15257.0,220,2,685.9
15258.0,106,2,623.16
15259.0,450,4,1182.3799999999999
15260.0,37,25,8767.73
15261.0,72,4,1508.0
15262.0,261,3,418.82
15263.0,44,1,156.51
15264.0,1,2,848.4
15265.0,88,4,3345.64
15266.0,275,5,852.21
15267.0,93,2,1407.76
15268.0,416,3,961.9000000000001
15269.0,317,2,816.56
15270.0,55,19,7995.66
15271.0,32,19,3627.78
15272.0,23,5,1607.97
15273.0,537,1,228.96
15276.0,3,4,619.8
15277.0,362,1,220.44
15278.0,499,4,496.15999999999997
15279.0,292,5,1580.54
15280.0,109,3,397.52
15281.0,74,15,8403.2
15282.0,507,1,348.59
15283.0,327,3,148.33
15284.0,437,1,24.75
15285.0,345,1,94.92
15287.0,8,4,710.32
15288.0,93,9,3406.37
15289.0,75,4,1351.29
15290.0,16,21,7012.929999999999
15291.0,32,36,12489.48
15292.0,138,1,178.39
15293.0,603,1,247.5
15294.0,348,1,233.35
15295.0,591,1,207.04
15296.0,46,11,9249.66
15297.0,1,1,230.46
15298.0,30,18,7620.09
15299.0,4,9,5556.53
15300.0,1,1,496.44
15301.0,10,16,6305.91
15302.0,667,1,308.0
15303.0,227,3,1224.18
15304.0,23,8,684.5
15305.0,492,1,93.6
15306.0,1,9,3484.73
15307.0,33,1,205.3
15308.0,211,1,310.47
15309.0,548,4,797.96
15310.0,416,1,1634.64
15311.0,1,188,103276.11
15312.0,12,12,2930.19
15313.0,47,1,52.0
15314.0,136,3,820.4499999999999
15315.0,1,2,570.5
15316.0,264,1,165.0
15317.0,614,1,129.75
15319.0,221,1,204.5
15321.0,8,12,6709.7300000000005
15322.0,23,2,1390.86
15323.0,500,3,434.6
15324.0,638,1,140.22000000000003
15325.0,41,8,1601.46
15326.0,271,5,1700.52
15328.0,345,1,107.24
15329.0,71,10,2663.13
15331.0,437,3,767.91
15332.0,303,6,4892.68
15333.0,145,1,1028.56
15334.0,94,3,347.87
15336.0,339,1,240.5
15337.0,348,1,373.02
15338.0,614,1,277.93
15339.0,3,7,1821.02
15340.0,499,1,105.5
15341.0,18,2,2402.7200000000003
15342.0,67,1,406.09
15343.0,24,1,364.5
15344.0,11,1,308.69
15346.0,270,3,596.12
15347.0,303,4,1162.0
15348.0,9,1,158.04
15349.0,95,2,463.90999999999997
15350.0,310,2,547.6
15351.0,2,6,2513.15
15352.0,486,1,111.15
15353.0,192,7,2794.4700000000003
15356.0,8,12,3089.53
15358.0,12,38,14813.52
15359.0,600,8,181.35
15361.0,299,4,689.07
15362.0,386,2,613.08
15363.0,310,2,678.11
15364.0,33,2,913.19
15365.0,19,10,4187.96
15366.0,12,7,2389.08
15367.0,183,9,4619.92
15368.0,331,1,275.8
15369.0,429,11,6251.26
15370.0,8,6,3392.21
15371.0,599,1,59.400000000000006
15372.0,74,8,6017.06
15373.0,53,14,2355.53
15374.0,66,2,307.32
15375.0,627,1,60.959999999999994
15376.0,54,2,977.22
15377.0,320,4,1211.75
15378.0,400,2,246.5
15379.0,106,8,4877.84
15380.0,23,9,2563.26
15381.0,151,5,1890.5700000000002
15382.0,22,11,12487.74
15384.0,107,4,2027.79
15385.0,330,2,625.2
15386.0,123,1,394.14
15387.0,429,1,468.65
15388.0,207,1,140.54
15389.0,109,5,2733.8
15390.0,333,2,1216.66
15391.0,521,1,289.87
15392.0,26,5,2041.55
15393.0,218,4,783.58
15394.0,15,10,4957.4
15395.0,263,1,107.45
15396.0,50,2,796.38
15397.0,227,1,94.0
15398.0,15,1,634.85
15399.0,16,1,305.17
15400.0,29,8,1302.3
15401.0,389,2,216.95000000000002
15402.0,86,6,1830.12
15403.0,429,2,170.88
15404.0,313,1,257.06
15405.0,126,2,659.84
15406.0,238,3,717.45
15407.0,121,3,740.73
15408.0,201,1,267.18
15409.0,658,1,131.25
15410.0,21,10,4685.72
15411.0,7,3,991.26
15412.0,108,1,190.53
15413.0,629,5,6798.72
15414.0,179,1,36.2
15415.0,250,1,559.61
15416.0,2,7,4572.82
15417.0,22,1,508.8
15418.0,362,2,449.42
15420.0,371,6,743.0
15421.0,152,9,3594.34
15422.0,260,7,1619.97
15423.0,519,2,223.39
15424.0,191,3,597.78
15425.0,337,4,1941.1200000000001
15426.0,194,6,1386.41
15428.0,324,3,668.97
15429.0,12,1,243.06
15430.0,405,2,954.75
15431.0,440,1,153.24
15432.0,478,1,149.57
15433.0,151,2,533.3
15434.0,44,9,2112.86
15436.0,171,1,484.1
15437.0,199,2,393.45
15438.0,68,1,156.57999999999998
15439.0,342,4,1269.05
15440.0,73,2,237.66
15441.0,333,3,1254.21
15442.0,186,1,594.0
15443.0,11,10,2954.98
15445.0,201,2,284.5
15446.0,314,3,396.75
15447.0,268,5,492.88
15448.0,250,2,788.81
15449.0,122,2,647.7
15451.0,371,2,226.86
15452.0,8,5,1659.71
15453.0,29,4,701.2
15454.0,299,2,303.89
15455.0,535,1,38.25
15456.0,220,10,2091.52
15457.0,199,1,237.07
15458.0,339,1,208.79999999999998
15459.0,354,2,202.82999999999998
15460.0,291,1,214.26
15461.0,398,2,429.7
15462.0,31,4,737.05
15464.0,275,1,1044.65
15465.0,20,30,11164.859999999999
15466.0,22,4,1560.46
15467.0,82,2,402.56
15468.0,330,1,962.97
15469.0,57,2,640.0
15470.0,513,1,63.419999999999995
15471.0,317,2,837.53
15472.0,50,1,371.56
15473.0,382,1,274.8
15474.0,533,1,150.35
15475.0,14,1,454.10999999999996
15476.0,317,4,2209.98
15477.0,587,1,368.4
15478.0,512,1,541.06
15479.0,670,1,147.4
15480.0,53,3,3592.25
15481.0,338,1,1993.34
15482.0,103,11,5465.9
15483.0,98,10,810.68
15484.0,15,3,2694.31
15485.0,273,6,3514.55
15486.0,464,1,102.0
15487.0,617,1,231.32
15488.0,30,5,431.92
15489.0,148,6,1633.5900000000001
15490.0,367,1,210.85
15491.0,32,6,3100.09
15492.0,11,1,487.74
15493.0,87,7,3446.73
15494.0,58,4,3541.9
15495.0,316,1,246.5
15496.0,568,1,146.14000000000001
15497.0,257,8,8365.789999999999
15498.0,22,38,21840.01
15499.0,661,1,158.65
15500.0,18,1,406.02
15501.0,342,2,399.95
15502.0,27,10,8894.97
15503.0,300,2,257.3
15504.0,18,4,391.45
15505.0,22,4,2730.38
15506.0,76,4,1267.02
15507.0,109,1,475.86
15508.0,126,6,1000.27
15509.0,317,1,152.41
15510.0,268,1,250.0
15511.0,22,1,202.9
15512.0,93,4,331.58
15513.0,32,33,23030.97
15514.0,163,13,4866.5
15515.0,324,1,171.81
15517.0,170,1,267.03
15518.0,1,15,4189.99
15519.0,320,2,344.61
15521.0,32,15,6414.22
15522.0,25,1,259.05
15523.0,21,16,17259.19
15524.0,544,1,151.4
15525.0,310,2,430.78
15527.0,26,21,4733.85
15528.0,191,1,229.33
15529.0,4,11,4431.55
15530.0,87,4,1475.06
15532.0,68,9,3366.96
15533.0,19,2,554.74
15534.0,663,1,162.25
15535.0,110,6,1044.3700000000001
15536.0,346,1,259.09
15537.0,100,1,110.92
15538.0,475,6,3358.3999999999996
15540.0,313,1,247.38
15541.0,51,1,85.13000000000001
15542.0,449,3,855.71
15543.0,225,2,242.26
15544.0,57,18,7033.55
15545.0,308,1,135.32999999999998
15546.0,544,2,1079.1000000000001
15547.0,5,24,9253.32
15548.0,533,1,158.09
15549.0,14,8,2330.41
15550.0,43,11,2068.7000000000003
15551.0,331,6,1243.75
15552.0,154,2,252.52
15554.0,215,1,217.2
15555.0,6,32,9862.87
15558.0,576,1,202.68
15559.0,505,1,1109.4
15560.0,335,2,153.52
15561.0,87,7,1583.47
15562.0,289,3,671.4300000000001
15563.0,138,5,2194.64
15564.0,400,2,70.74000000000001
15565.0,8,1,88.8
15566.0,330,2,227.87
15568.0,10,1,228.31
15569.0,41,10,3583.45
15570.0,79,22,7397.65
15571.0,15,11,3444.27
15572.0,47,7,2984.57
15573.0,23,4,1001.3199999999999
15574.0,115,6,1101.44
15575.0,557,1,30.1
15577.0,88,5,396.03000000000003
15578.0,99,1,127.1
15579.0,6,5,1250.63
15580.0,314,8,1375.39
15581.0,93,34,4505.16
15582.0,37,2,541.51
15583.0,313,1,95.96
15584.0,10,4,835.77
15585.0,114,1,455.3
15586.0,530,3,1139.1
15587.0,27,6,1410.1200000000001
15588.0,615,1,579.6
15589.0,193,3,478.53000000000003
15590.0,319,5,1496.6
15591.0,520,3,217.9
15593.0,8,1,199.8
15594.0,19,3,1506.43
15595.0,425,1,357.6
15596.0,38,9,2727.72
15597.0,512,1,238.8
15598.0,365,1,307.34
15599.0,141,2,937.15
15600.0,365,4,1199.31
15601.0,26,28,13232.2
15602.0,8,13,2785.28
15603.0,16,2,88.48
15605.0,27,8,1438.5
15606.0,56,16,4750.21
15607.0,274,9,1708.97
15608.0,58,2,977.98
15609.0,121,1,298.48
15611.0,7,21,2480.67
15613.0,547,1,433.71999999999997
15614.0,375,4,3147.36
15615.0,0,44,19166.49
15616.0,375,1,317.11
15617.0,333,3,828.5500000000001
15618.0,29,3,419.03999999999996
15620.0,158,3,1264.19
15622.0,24,16,7470.66
15623.0,78,8,2437.05
15624.0,54,4,588.13
15625.0,41,9,3236.4
15626.0,12,3,1067.52
15627.0,394,2,566.9
