Customer ID,Recency,Frequency,Monetary,Cluster,Tên phân khúc,Cluster K-Medoids
15272.0,56,6,2030.95,2,Khách VIP,2
15273.0,599,1,228.96,1,Khách hàng có nguy cơ rời bỏ,1
15274.0,3,2,716.57,0,Khách hàng trung thành,0
15275.0,37,1,615.14,0,Khách hàng trung thành,0
15276.0,65,4,619.8,0,Khách hàng trung thành,0
15277.0,46,2,476.34,0,Khách hàng trung thành,0
15278.0,561,4,496.16,1,Khách hàng có nguy cơ rời bỏ,1
15279.0,354,5,1580.54,0,Khách hàng trung thành,1
15280.0,171,3,397.52,0,Khách hàng trung thành,0
15281.0,58,16,8543.57,2,Khách VIP,2
15282.0,569,1,348.59,1,Khách hàng có nguy cơ rời bỏ,1
15283.0,389,3,148.33,1,Khách hàng có nguy cơ rời bỏ,1
15284.0,499,1,24.75,1,Khách hàng có nguy cơ rời bỏ,1
15285.0,407,1,94.92,1,Khách hàng có nguy cơ rời bỏ,1
15286.0,49,1,240.55,0,Khách hàng trung thành,0
15287.0,21,5,856.03,0,Khách hàng trung thành,0
15288.0,42,10,3706.53,2,Khách VIP,2
15289.0,28,5,1593.09,0,Khách hàng trung thành,0
15290.0,4,26,10496.28,2,Khách VIP,2
15291.0,25,39,13472.76,2,Khách VIP,2
15292.0,200,1,178.39,0,Khách hàng trung thành,0
15293.0,665,1,247.5,1,Khách hàng có nguy cơ rời bỏ,1
15294.0,410,1,233.35,1,Khách hàng có nguy cơ rời bỏ,1
15295.0,653,1,207.04,1,Khách hàng có nguy cơ rời bỏ,1
15296.0,50,12,10323.03,2,Khách VIP,2
15297.0,9,3,641.94,0,Khách hàng trung thành,0
15298.0,1,23,9061.77,2,Khách VIP,2
15299.0,66,9,5556.53,2,Khách VIP,2
15300.0,63,1,496.44,0,Khách hàng trung thành,0
15301.0,50,17,6909.67,2,Khách VIP,2
15302.0,729,1,308.0,1,Khách hàng có nguy cơ rời bỏ,1
15303.0,289,3,1224.18,0,Khách hàng trung thành,0
15304.0,60,9,796.4000000000001,0,Khách hàng trung thành,0
15305.0,554,1,93.6,1,Khách hàng có nguy cơ rời bỏ,1
15306.0,63,9,3484.73,2,Khách VIP,2
15307.0,95,1,205.3,0,Khách hàng trung thành,0
15308.0,273,1,310.47,1,Khách hàng có nguy cơ rời bỏ,1
15309.0,610,4,797.96,1,Khách hàng có nguy cơ rời bỏ,1
15310.0,478,1,1634.64,1,Khách hàng có nguy cơ rời bỏ,1
15311.0,0,207,114671.42,2,Khách VIP,2
15312.0,74,12,2930.19,2,Khách VIP,2
15313.0,109,1,52.0,0,Khách hàng trung thành,0
15314.0,198,3,820.4499999999999,0,Khách hàng trung thành,0
15315.0,63,2,570.5,0,Khách hàng trung thành,0
15316.0,326,1,165.0,1,Khách hàng có nguy cơ rời bỏ,1
15317.0,676,1,129.75,1,Khách hàng có nguy cơ rời bỏ,1
15318.0,3,1,312.62,0,Khách hàng trung thành,0
15319.0,283,1,204.5,1,Khách hàng có nguy cơ rời bỏ,1
15320.0,43,1,267.13,0,Khách hàng trung thành,0
15321.0,70,12,6709.7300000000005,2,Khách VIP,2
15322.0,85,2,1390.86,0,Khách hàng trung thành,0
15323.0,562,3,434.6,1,Khách hàng có nguy cơ rời bỏ,1
15324.0,700,1,140.22000000000003,1,Khách hàng có nguy cơ rời bỏ,1
15325.0,103,8,1601.46,2,Khách VIP,2
15326.0,333,5,1700.52,0,Khách hàng trung thành,0
15327.0,52,1,208.75,0,Khách hàng trung thành,0
15328.0,407,1,107.24,1,Khách hàng có nguy cơ rời bỏ,1
15329.0,38,11,2958.83,2,Khách VIP,2
15330.0,31,2,714.96,0,Khách hàng trung thành,0
15331.0,499,3,767.91,1,Khách hàng có nguy cơ rời bỏ,1
15332.0,365,6,4892.68,2,Khách VIP,2
15333.0,207,1,1028.56,0,Khách hàng trung thành,0
15334.0,156,3,347.87,0,Khách hàng trung thành,0
15335.0,53,1,170.22,0,Khách hàng trung thành,0
15336.0,401,1,240.5,1,Khách hàng có nguy cơ rời bỏ,1
15337.0,410,1,373.02,1,Khách hàng có nguy cơ rời bỏ,1
15338.0,676,1,277.93,1,Khách hàng có nguy cơ rời bỏ,1
15339.0,65,7,1821.02,2,Khách VIP,2
15340.0,561,1,105.5,1,Khách hàng có nguy cơ rời bỏ,1
15341.0,80,2,2402.7200000000003,0,Khách hàng trung thành,0
15342.0,129,1,406.09,0,Khách hàng trung thành,0
15343.0,86,1,364.5,0,Khách hàng trung thành,0
15344.0,0,3,563.94,0,Khách hàng trung thành,0
15345.0,45,1,393.54,0,Khách hàng trung thành,0
15346.0,332,3,596.12,1,Khách hàng có nguy cơ rời bỏ,1
15347.0,365,4,1162.0,1,Khách hàng có nguy cơ rời bỏ,1
15348.0,71,1,158.04,0,Khách hàng trung thành,0
15349.0,157,2,463.91,0,Khách hàng trung thành,0
15350.0,372,2,547.6,1,Khách hàng có nguy cơ rời bỏ,1
15351.0,11,10,3430.22,2,Khách VIP,2
15352.0,548,1,111.15,1,Khách hàng có nguy cơ rời bỏ,1
15353.0,254,7,2794.4700000000003,2,Khách VIP,2
15355.0,28,2,277.05,0,Khách hàng trung thành,0
15356.0,30,13,3239.57,2,Khách VIP,2
15358.0,4,42,16425.86,2,Khách VIP,2
15359.0,662,8,181.35,1,Khách hàng có nguy cơ rời bỏ,1
15360.0,39,1,427.93,0,Khách hàng trung thành,0
15361.0,361,4,689.07,1,Khách hàng có nguy cơ rời bỏ,1
15362.0,448,2,613.08,1,Khách hàng có nguy cơ rời bỏ,1
15363.0,372,2,678.11,1,Khách hàng có nguy cơ rời bỏ,1
15364.0,95,2,913.19,0,Khách hàng trung thành,0
15365.0,25,13,4557.13,2,Khách VIP,2
15366.0,74,7,2389.08,2,Khách VIP,2
15367.0,56,11,5081.33,2,Khách VIP,2
15368.0,20,2,722.74,0,Khách hàng trung thành,0
15369.0,491,11,6251.26,2,Khách VIP,2
15370.0,40,8,3739.01,2,Khách VIP,2
15371.0,661,1,59.400000000000006,1,Khách hàng có nguy cơ rời bỏ,1
15372.0,136,8,6017.06,2,Khách VIP,2
15373.0,7,17,3084.54,2,Khách VIP,2
15374.0,128,2,307.32,0,Khách hàng trung thành,0
15375.0,689,1,60.96,1,Khách hàng có nguy cơ rời bỏ,1
15376.0,39,3,1221.56,0,Khách hàng trung thành,0
15377.0,382,4,1211.75,1,Khách hàng có nguy cơ rời bỏ,1
15378.0,462,2,246.5,1,Khách hàng có nguy cơ rời bỏ,1
15379.0,168,8,4877.84,2,Khách VIP,2
15380.0,8,11,3248.96,2,Khách VIP,2
15381.0,213,5,1890.57,0,Khách hàng trung thành,0
15382.0,14,12,13733.55,2,Khách VIP,2
15384.0,169,4,2027.79,0,Khách hàng trung thành,0
15385.0,39,3,942.08,0,Khách hàng trung thành,0
15386.0,185,1,394.14,0,Khách hàng trung thành,0
15387.0,491,1,468.65,1,Khách hàng có nguy cơ rời bỏ,1
15388.0,269,1,140.54,1,Khách hàng có nguy cơ rời bỏ,1
15389.0,171,5,2733.8,2,Khách VIP,2
15390.0,395,2,1216.66,1,Khách hàng có nguy cơ rời bỏ,1
15391.0,583,1,289.87,1,Khách hàng có nguy cơ rời bỏ,1
15392.0,4,7,2911.62,2,Khách VIP,2
15393.0,15,5,891.34,0,Khách hàng trung thành,0
15394.0,9,11,5286.8,2,Khách VIP,2
15395.0,325,1,107.45,1,Khách hàng có nguy cơ rời bỏ,1
15396.0,112,2,796.38,0,Khách hàng trung thành,0
15397.0,289,1,94.0,1,Khách hàng có nguy cơ rời bỏ,1
15398.0,15,2,1345.53,0,Khách hàng trung thành,0
15399.0,0,3,815.77,0,Khách hàng trung thành,0
15400.0,91,8,1302.3,2,Khách VIP,2
15401.0,451,2,216.95,1,Khách hàng có nguy cơ rời bỏ,1
15402.0,148,6,1830.12,2,Khách VIP,2
15403.0,491,2,170.88,1,Khách hàng có nguy cơ rời bỏ,1
15404.0,375,1,257.06,1,Khách hàng có nguy cơ rời bỏ,1
15405.0,188,2,659.84,0,Khách hàng trung thành,0
15406.0,30,4,975.87,0,Khách hàng trung thành,0
15407.0,33,4,1046.74,0,Khách hàng trung thành,0
15408.0,263,1,267.18,1,Khách hàng có nguy cơ rời bỏ,1
15409.0,720,1,131.25,1,Khách hàng có nguy cơ rời bỏ,1
15410.0,83,10,4685.72,2,Khách VIP,2
15411.0,25,4,1348.93,0,Khách hàng trung thành,0
15412.0,170,1,190.53,0,Khách hàng trung thành,0
15413.0,691,5,6798.72,1,Khách hàng có nguy cơ rời bỏ,1
15414.0,9,3,774.9000000000001,0,Khách hàng trung thành,0
15415.0,312,1,559.61,1,Khách hàng có nguy cơ rời bỏ,1
15416.0,64,7,4572.82,2,Khách VIP,2
15417.0,84,1,508.8,0,Khách hàng trung thành,0
15418.0,424,2,449.42,1,Khách hàng có nguy cơ rời bỏ,1
15419.0,24,1,135.86,0,Khách hàng trung thành,0
15420.0,433,6,743.0,1,Khách hàng có nguy cơ rời bỏ,1
15421.0,58,10,3805.34,2,Khách VIP,2
15422.0,322,7,1619.97,2,Khách VIP,2
15423.0,37,3,266.89,0,Khách hàng trung thành,0
15424.0,253,3,597.78,0,Khách hàng trung thành,0
15425.0,399,4,1941.12,1,Khách hàng có nguy cơ rời bỏ,1
15426.0,18,9,2156.35,2,Khách VIP,2
15427.0,32,3,1430.54,0,Khách hàng trung thành,0
15428.0,14,4,762.75,0,Khách hàng trung thành,0
15429.0,26,2,397.35,0,Khách hàng trung thành,0
15430.0,467,2,954.75,1,Khách hàng có nguy cơ rời bỏ,1
15431.0,502,1,153.24,1,Khách hàng có nguy cơ rời bỏ,1
15432.0,22,2,320.76,0,Khách hàng trung thành,0
15433.0,213,2,533.3,0,Khách hàng trung thành,0
15434.0,7,11,2567.06,2,Khách VIP,2
15435.0,21,1,149.29,0,Khách hàng trung thành,0
15436.0,11,3,1067.75,0,Khách hàng trung thành,0
15437.0,261,2,393.45,0,Khách hàng trung thành,1
15438.0,130,1,156.57999999999998,0,Khách hàng trung thành,0
15439.0,404,4,1269.05,1,Khách hàng có nguy cơ rời bỏ,1
15440.0,54,3,383.68,0,Khách hàng trung thành,0
15441.0,395,3,1254.21,1,Khách hàng có nguy cơ rời bỏ,1
15442.0,248,1,594.0,0,Khách hàng trung thành,0
15443.0,1,14,5114.23,2,Khách VIP,2
15444.0,8,2,1411.21,0,Khách hàng trung thành,0
15445.0,263,2,284.5,1,Khách hàng có nguy cơ rời bỏ,1
15446.0,376,3,396.75,1,Khách hàng có nguy cơ rời bỏ,1
15447.0,330,5,492.88,1,Khách hàng có nguy cơ rời bỏ,1
15448.0,312,2,788.81,1,Khách hàng có nguy cơ rời bỏ,1
15449.0,25,3,974.52,0,Khách hàng trung thành,0
15450.0,29,1,429.84,0,Khách hàng trung thành,0
15451.0,433,2,226.86,1,Khách hàng có nguy cơ rời bỏ,1
15452.0,29,6,1785.11,2,Khách VIP,2
15453.0,1,7,1371.77,2,Khách VIP,2
15454.0,361,2,303.89,1,Khách hàng có nguy cơ rời bỏ,1
15455.0,597,1,38.25,1,Khách hàng có nguy cơ rời bỏ,1
15456.0,282,10,2091.52,2,Khách VIP,2
15457.0,261,1,237.07,1,Khách hàng có nguy cơ rời bỏ,1
15458.0,24,2,370.44,0,Khách hàng trung thành,0
15459.0,416,2,202.83,1,Khách hàng có nguy cơ rời bỏ,1
15460.0,353,1,214.26,1,Khách hàng có nguy cơ rời bỏ,1
15461.0,460,2,429.7,1,Khách hàng có nguy cơ rời bỏ,1
15462.0,93,4,737.05,0,Khách hàng trung thành,0
15463.0,28,1,126.14,0,Khách hàng trung thành,0
15464.0,337,1,1044.65,1,Khách hàng có nguy cơ rời bỏ,1
15465.0,19,32,12100.4,2,Khách VIP,2
15466.0,84,4,1560.46,0,Khách hàng trung thành,0
15467.0,8,3,524.88,0,Khách hàng trung thành,0
15468.0,50,3,1430.48,0,Khách hàng trung thành,0
15469.0,49,3,874.25,0,Khách hàng trung thành,0
15470.0,575,1,63.42,1,Khách hàng có nguy cơ rời bỏ,1
15471.0,1,3,1292.01,0,Khách hàng trung thành,0
15472.0,112,1,371.56,0,Khách hàng trung thành,0
15473.0,13,8,2046.0,2,Khách VIP,2
15474.0,595,1,150.35,1,Khách hàng có nguy cơ rời bỏ,1
15475.0,76,1,454.11,0,Khách hàng trung thành,0
15476.0,379,4,2209.98,1,Khách hàng có nguy cơ rời bỏ,1
15477.0,649,1,368.4,1,Khách hàng có nguy cơ rời bỏ,1
15478.0,39,3,1940.98,0,Khách hàng trung thành,0
15479.0,732,1,147.4,1,Khách hàng có nguy cơ rời bỏ,1
15480.0,115,3,3592.25,0,Khách hàng trung thành,0
15481.0,400,1,1993.34,1,Khách hàng có nguy cơ rời bỏ,1
15482.0,15,18,14377.36,2,Khách VIP,2
15483.0,160,10,810.68,2,Khách VIP,2
15484.0,0,6,4652.1,2,Khách VIP,2
15485.0,29,7,4810.92,2,Khách VIP,2
15486.0,526,1,102.0,1,Khách hàng có nguy cơ rời bỏ,1
15487.0,679,1,231.32,1,Khách hàng có nguy cơ rời bỏ,1
15488.0,92,5,431.92,0,Khách hàng trung thành,0
15489.0,22,8,2419.61,2,Khách VIP,2
15490.0,429,1,210.85,1,Khách hàng có nguy cơ rời bỏ,1
15491.0,94,6,3100.09,2,Khách VIP,2
15492.0,27,2,659.4599999999999,0,Khách hàng trung thành,0
15493.0,32,9,4113.19,2,Khách VIP,2
15494.0,20,5,3702.6,2,Khách VIP,2
15495.0,378,1,246.5,1,Khách hàng có nguy cơ rời bỏ,1
15496.0,630,1,146.14,1,Khách hàng có nguy cơ rời bỏ,1
15497.0,17,9,8657.39,2,Khách VIP,2
15498.0,2,44,24972.86,2,Khách VIP,2
15499.0,723,1,158.65,1,Khách hàng có nguy cơ rời bỏ,1
15500.0,7,4,1131.56,0,Khách hàng trung thành,0
15501.0,404,2,399.95,1,Khách hàng có nguy cơ rời bỏ,1
15502.0,15,12,9542.92,2,Khách VIP,2
15503.0,362,2,257.3,1,Khách hàng có nguy cơ rời bỏ,1
15504.0,80,4,391.45,0,Khách hàng trung thành,0
15505.0,52,5,3610.96,2,Khách VIP,2
15506.0,22,6,2030.33,2,Khách VIP,2
15507.0,171,1,475.86,0,Khách hàng trung thành,0
15508.0,188,6,1000.27,0,Khách hàng trung thành,0
15509.0,379,1,152.41,1,Khách hàng có nguy cơ rời bỏ,1
15510.0,330,1,250.0,1,Khách hàng có nguy cơ rời bỏ,1
15511.0,11,5,900.53,0,Khách hàng trung thành,0
15512.0,155,4,331.58,0,Khách hàng trung thành,0
15513.0,32,35,26437.05,2,Khách VIP,2
15514.0,11,18,6388.28,2,Khách VIP,2
15515.0,386,1,171.81,1,Khách hàng có nguy cơ rời bỏ,1
15516.0,44,3,62.43,0,Khách hàng trung thành,0
15517.0,232,1,267.03,0,Khách hàng trung thành,1
15518.0,63,15,4189.99,2,Khách VIP,2
15519.0,382,2,344.61,1,Khách hàng có nguy cơ rời bỏ,1
15520.0,1,1,343.5,0,Khách hàng trung thành,0
15521.0,39,16,7087.64,2,Khách VIP,2
15522.0,32,2,397.99,0,Khách hàng trung thành,0
15523.0,83,16,17259.19,2,Khách VIP,2
15524.0,24,2,591.4,0,Khách hàng trung thành,0
15525.0,1,4,887.72,0,Khách hàng trung thành,0
15526.0,32,2,148.44,0,Khách hàng trung thành,0
15527.0,18,23,5554.04,2,Khách VIP,2
15528.0,253,1,229.33,1,Khách hàng có nguy cơ rời bỏ,1
15529.0,22,12,4781.11,2,Khách VIP,2
15530.0,21,5,1808.68,0,Khách hàng trung thành,0
15531.0,7,2,1972.39,0,Khách hàng trung thành,0
15532.0,24,10,3717.2,2,Khách VIP,2
15533.0,18,3,807.57,0,Khách hàng trung thành,0
15534.0,725,1,162.25,1,Khách hàng có nguy cơ rời bỏ,1
15535.0,172,6,1044.37,0,Khách hàng trung thành,0
15536.0,408,1,259.09,1,Khách hàng có nguy cơ rời bỏ,1
15537.0,162,1,110.92,0,Khách hàng trung thành,0
15538.0,537,6,3358.4,1,Khách hàng có nguy cơ rời bỏ,1
15539.0,6,1,538.46,0,Khách hàng trung thành,0
15540.0,10,2,460.68,0,Khách hàng trung thành,0
15541.0,113,1,85.13000000000001,0,Khách hàng trung thành,0
15542.0,511,3,855.71,1,Khách hàng có nguy cơ rời bỏ,1
15543.0,287,2,242.26,1,Khách hàng có nguy cơ rời bỏ,1
15544.0,8,20,7807.89,2,Khách VIP,2
15545.0,53,2,288.97,0,Khách hàng trung thành,0
15546.0,606,2,1079.1,1,Khách hàng có nguy cơ rời bỏ,1
15547.0,6,26,10002.65,2,Khách VIP,2
15548.0,595,1,158.09,1,Khách hàng có nguy cơ rời bỏ,1
15549.0,76,8,2330.41,2,Khách VIP,2
15550.0,3,12,2211.05,2,Khách VIP,2
15551.0,36,7,1679.81,2,Khách VIP,2
15552.0,216,2,252.52,0,Khách hàng trung thành,0
15553.0,59,1,428.93,0,Khách hàng trung thành,0
15554.0,277,1,217.2,1,Khách hàng có nguy cơ rời bỏ,1
15555.0,11,36,11233.78,2,Khách VIP,2
15556.0,23,1,279.77,0,Khách hàng trung thành,0
15557.0,28,1,468.91,0,Khách hàng trung thành,0
15558.0,638,1,202.68,1,Khách hàng có nguy cơ rời bỏ,1
15559.0,567,1,1109.4,1,Khách hàng có nguy cơ rời bỏ,1
15560.0,397,2,153.52,1,Khách hàng có nguy cơ rời bỏ,1
15561.0,11,8,1934.39,2,Khách VIP,2
15562.0,351,3,671.4300000000001,1,Khách hàng có nguy cơ rời bỏ,1
15563.0,21,6,2820.46,2,Khách VIP,2
15564.0,462,2,70.74000000000001,1,Khách hàng có nguy cơ rời bỏ,1
15565.0,49,2,173.16,0,Khách hàng trung thành,0
15566.0,392,2,227.87,1,Khách hàng có nguy cơ rời bỏ,1
15567.0,18,1,186.01,0,Khách hàng trung thành,0
15568.0,2,3,758.29,0,Khách hàng trung thành,0
15569.0,103,10,3583.45,2,Khách VIP,2
15570.0,6,25,8736.49,2,Khách VIP,2
15571.0,11,14,3892.35,2,Khách VIP,2
15572.0,4,10,3965.2,2,Khách VIP,2
15573.0,31,5,1180.47,0,Khách hàng trung thành,0
15574.0,177,6,1101.44,0,Khách hàng trung thành,0
15575.0,619,1,30.1,1,Khách hàng có nguy cơ rời bỏ,1
15576.0,37,1,921.37,0,Khách hàng trung thành,0
15577.0,150,5,396.03,0,Khách hàng trung thành,0
15578.0,161,1,127.1,0,Khách hàng trung thành,0
15579.0,68,5,1250.63,0,Khách hàng trung thành,0
15580.0,376,8,1375.39,2,Khách VIP,1
15581.0,155,34,4505.16,2,Khách VIP,2
15582.0,24,3,682.9100000000001,0,Khách hàng trung thành,0
15583.0,375,1,95.96,1,Khách hàng có nguy cơ rời bỏ,1
15584.0,23,6,1268.2,0,Khách hàng trung thành,0
15585.0,176,1,455.3,0,Khách hàng trung thành,0
15586.0,592,3,1139.1,1,Khách hàng có nguy cơ rời bỏ,1
15587.0,49,7,1522.0800000000002,2,Khách VIP,2
15588.0,677,1,579.6,1,Khách hàng có nguy cơ rời bỏ,1
15589.0,255,3,478.53,0,Khách hàng trung thành,0
15590.0,381,5,1496.6,1,Khách hàng có nguy cơ rời bỏ,1
15591.0,582,3,217.9,1,Khách hàng có nguy cơ rời bỏ,1
15592.0,46,1,388.58,0,Khách hàng trung thành,0
15593.0,70,1,199.8,0,Khách hàng trung thành,0
15594.0,15,5,1771.78,0,Khách hàng trung thành,0
15595.0,487,1,357.6,1,Khách hàng có nguy cơ rời bỏ,1
15596.0,100,9,2727.72,2,Khách VIP,2
15597.0,34,2,563.37,0,Khách hàng trung thành,0
15598.0,52,2,548.02,0,Khách hàng trung thành,0
15599.0,26,3,1250.06,0,Khách hàng trung thành,0
15600.0,427,4,1199.31,1,Khách hàng có nguy cơ rời bỏ,1
15601.0,10,30,14191.74,2,Khách VIP,2
15602.0,7,16,3137.96,2,Khách VIP,2
15603.0,78,2,88.48,0,Khách hàng trung thành,0
15604.0,51,1,216.39,0,Khách hàng trung thành,0
15605.0,35,9,1741.95,2,Khách VIP,2
15606.0,60,17,5230.99,2,Khách VIP,2
15607.0,336,9,1708.97,2,Khách VIP,2
15608.0,27,5,1785.98,0,Khách hàng trung thành,0
15609.0,183,1,298.48,0,Khách hàng trung thành,0
15610.0,51,1,112.46,0,Khách hàng trung thành,0
15611.0,9,24,2976.28,2,Khách VIP,2
15612.0,35,2,195.15,0,Khách hàng trung thành,0
15613.0,609,1,433.72,1,Khách hàng có nguy cơ rời bỏ,1
15614.0,437,4,3147.36,1,Khách hàng có nguy cơ rời bỏ,1
15615.0,9,47,21373.97,2,Khách VIP,2
15616.0,437,1,317.11,1,Khách hàng có nguy cơ rời bỏ,1
15617.0,395,3,828.5500000000001,1,Khách hàng có nguy cơ rời bỏ,1
15618.0,32,4,776.85,0,Khách hàng trung thành,0
15619.0,10,1,336.40000000000003,0,Khách hàng trung thành,0
15620.0,56,4,1942.36,0,Khách hàng trung thành,0
15621.0,3,4,1293.03,0,Khách hàng trung thành,0
15622.0,42,17,7852.61,2,Khách VIP,2
15623.0,140,8,2437.05,2,Khách VIP,2
15624.0,116,4,588.13,0,Khách hàng trung thành,0
15625.0,103,9,3236.4,2,Khách VIP,2
15626.0,74,3,1067.52,0,Khách hàng trung thành,0
15627.0,456,2,566.9,1,Khách hàng có nguy cơ rời bỏ,1
15628.0,4,17,5333.08,2,Khách VIP,2
15629.0,449,4,2240.9,1,Khách hàng có nguy cơ rời bỏ,1
15630.0,44,3,1481.4,0,Khách hàng trung thành,0
15631.0,641,1,596.67,1,Khách hàng có nguy cơ rời bỏ,1
15632.0,15,8,3285.31,2,Khách VIP,2
15633.0,508,13,4335.96,2,Khách VIP,2
15634.0,16,2,554.65,0,Khách hàng trung thành,0
15635.0,395,1,100.35,1,Khách hàng có nguy cơ rời bỏ,1
15636.0,89,4,1444.58,0,Khách hàng trung thành,0
15637.0,52,5,797.59,0,Khách hàng trung thành,0
15638.0,378,6,2265.2,2,Khách VIP,1
15639.0,133,3,1065.08,0,Khách hàng trung thành,0
15640.0,3,29,23459.51,2,Khách VIP,2
15641.0,104,12,5345.55,2,Khách VIP,2
15642.0,729,1,105.78000000000002,1,Khách hàng có nguy cơ rời bỏ,1
15643.0,191,3,664.0,0,Khách hàng trung thành,0
15644.0,165,4,803.54,0,Khách hàng trung thành,0
15645.0,18,3,1054.75,0,Khách hàng trung thành,0
15646.0,157,5,784.8100000000001,0,Khách hàng trung thành,0
15647.0,414,1,169.0,1,Khách hàng có nguy cơ rời bỏ,1
15648.0,203,2,639.5,0,Khách hàng trung thành,0
15649.0,335,4,1660.35,0,Khách hàng trung thành,1
15650.0,521,2,553.88,1,Khách hàng có nguy cơ rời bỏ,1
15651.0,36,5,1259.06,0,Khách hàng trung thành,0
15652.0,90,5,1405.94,0,Khách hàng trung thành,0
15653.0,92,2,877.4399999999999,0,Khách hàng trung thành,0
15654.0,8,2,922.53,0,Khách hàng trung thành,0
15655.0,242,1,560.67,0,Khách hàng trung thành,0
15656.0,44,4,748.5,0,Khách hàng trung thành,0
15657.0,22,1,30.0,0,Khách hàng trung thành,0
15658.0,189,8,2117.27,2,Khách VIP,2
15659.0,43,3,532.49,0,Khách hàng trung thành,0
15660.0,24,15,2603.69,2,Khách VIP,2
15661.0,316,8,1215.95,2,Khách VIP,0
15662.0,660,2,283.73,1,Khách hàng có nguy cơ rời bỏ,1
15663.0,105,1,138.14,0,Khách hàng trung thành,0
15664.0,50,4,1231.53,0,Khách hàng trung thành,0
15665.0,167,5,3987.07,2,Khách VIP,2
15666.0,471,2,632.9399999999999,1,Khách hàng có nguy cơ rời bỏ,1
15667.0,39,1,301.32,0,Khách hàng trung thành,0
15668.0,217,1,76.32000000000001,1,Khách hàng có nguy cơ rời bỏ,1
15669.0,39,4,684.34,0,Khách hàng trung thành,0
15670.0,296,2,325.2,1,Khách hàng có nguy cơ rời bỏ,1
15671.0,18,7,2657.13,2,Khách VIP,2
15672.0,724,1,45.3,1,Khách hàng có nguy cơ rời bỏ,1
15673.0,87,9,6204.32,2,Khách VIP,2
15674.0,72,12,6613.52,2,Khách VIP,2
15675.0,80,4,542.04,0,Khách hàng trung thành,0
15676.0,18,3,3435.76,0,Khách hàng trung thành,0
15677.0,48,3,1305.63,0,Khách hàng trung thành,0
15678.0,52,3,1825.94,0,Khách hàng trung thành,0
15679.0,23,4,781.28,0,Khách hàng trung thành,0
15680.0,8,10,4028.69,2,Khách VIP,2
15681.0,24,14,2989.7,2,Khách VIP,2
15682.0,598,2,318.24,1,Khách hàng có nguy cơ rời bỏ,1
15683.0,116,2,524.54,0,Khách hàng trung thành,0
15684.0,546,3,173.95,1,Khách hàng có nguy cơ rời bỏ,1
15685.0,449,1,55.98,1,Khách hàng có nguy cơ rời bỏ,1
15686.0,419,1,90.0,1,Khách hàng có nguy cơ rời bỏ,1
15687.0,8,9,2993.1,2,Khách VIP,2
15688.0,418,1,190.57,1,Khách hàng có nguy cơ rời bỏ,1
15689.0,119,3,521.03,0,Khách hàng trung thành,0
15690.0,3,2,239.76,0,Khách hàng trung thành,0
15691.0,251,4,571.3,0,Khách hàng trung thành,0
15692.0,27,1,191.04,0,Khách hàng trung thành,0
15693.0,658,1,37.5,1,Khách hàng có nguy cơ rời bỏ,1
15694.0,0,23,9963.48,2,Khách VIP,2
15695.0,266,4,1131.04,0,Khách hàng trung thành,0
15696.0,32,13,3881.22,2,Khách VIP,2
15697.0,689,1,246.75,1,Khách hàng có nguy cơ rời bỏ,1
15698.0,623,1,46.2,1,Khách hàng có nguy cơ rời bỏ,1
15699.0,17,1,309.65,0,Khách hàng trung thành,0
15700.0,171,2,696.68,0,Khách hàng trung thành,0
15701.0,1,4,1529.0,0,Khách hàng trung thành,0
15702.0,475,1,112.57,1,Khách hàng có nguy cơ rời bỏ,1
15703.0,264,1,211.5,1,Khách hàng có nguy cơ rời bỏ,1
15704.0,139,6,3734.66,2,Khách VIP,2
15705.0,200,1,143.1,0,Khách hàng trung thành,1
15706.0,63,4,1060.56,0,Khách hàng trung thành,0
15707.0,34,4,916.98,0,Khách hàng trung thành,0
15708.0,40,9,3887.15,2,Khách VIP,2
15709.0,283,2,327.85,1,Khách hàng có nguy cơ rời bỏ,1
15710.0,416,1,898.87,1,Khách hàng có nguy cơ rời bỏ,1
15711.0,556,2,420.25,1,Khách hàng có nguy cơ rời bỏ,1
15712.0,8,12,3472.4100000000003,2,Khách VIP,2
15713.0,142,4,839.64,0,Khách hàng trung thành,0
15714.0,11,5,783.96,0,Khách hàng trung thành,0
15715.0,555,5,658.02,1,Khách hàng có nguy cơ rời bỏ,1
15716.0,145,11,2482.74,2,Khách VIP,2
15717.0,233,5,607.0,0,Khách hàng trung thành,0
15718.0,539,1,293.79,1,Khách hàng có nguy cơ rời bỏ,1
15719.0,32,31,10194.32,2,Khách VIP,2
15720.0,23,2,739.22,0,Khách hàng trung thành,0
15721.0,11,1,471.4,0,Khách hàng trung thành,0
15722.0,35,11,5234.0,2,Khách VIP,2
15723.0,364,4,930.7,1,Khách hàng có nguy cơ rời bỏ,1
15724.0,200,3,310.85,0,Khách hàng trung thành,0
15725.0,14,1,415.25,0,Khách hàng trung thành,0
15726.0,389,1,321.91,1,Khách hàng có nguy cơ rời bỏ,1
15727.0,16,15,9371.71,2,Khách VIP,2
15728.0,379,2,544.6,1,Khách hàng có nguy cơ rời bỏ,1
15729.0,212,3,192.55,0,Khách hàng trung thành,0
15730.0,65,5,1726.58,0,Khách hàng trung thành,0
15731.0,553,1,125.3,1,Khách hàng có nguy cơ rời bỏ,1
15732.0,211,10,1543.97,2,Khách VIP,2
