Antecedents,Antecedents Name,Consequents,Consequents Name,Support,Confidence,Lift,Kulczynski
"21928, 22386","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG PINK POLKADOT",22385,JUMBO BAG SPACEBOY DESIGN,0.006065292511417732,0.38975155279503104,12.903270807453415,0.2952757763975155
"21976, 84991","PACK OF 60 MUSHROOM CAKE CASES, 60 TEATIME FAIRY CAKE CASES",21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.006741898847352778,0.621380846325167,12.902460393113088,0.38068540560111835
"21930, 85099B, 85099C","JUMBO STORAGE BAG SKULLS, JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",21931,JUMBO STORAGE BAG SUKI,0.00589614092743397,0.7261904761904763,12.897828530553854,0.41545575311669736
"20725, 20726, 22383, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND, LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",22382,LUNCH BAG SPACEBOY DESIGN ,0.0058719764154362905,0.6712707182320442,12.896562735653058,0.3920420443527909
"20725, 20726, 22662","LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND, LUNCH BAG DOLLY GIRL DESIGN",22383,LUNCH BAG SUKI  DESIGN ,0.005147041055505884,0.7473684210526316,12.892183146486474,0.4180777078168535
"20727, 22382","LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN ",22662,LUNCH BAG DOLLY GIRL DESIGN,0.006741898847352778,0.3096559378468368,12.891842732309504,0.29517002123730174
"20726, 20727, 22383","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI  DESIGN ",22382,LUNCH BAG SPACEBOY DESIGN ,0.007539327743276225,0.6709677419354839,12.890741905532094,0.4079072692964328
"21928, 21931, 22386","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT",85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.005074547519512844,0.5817174515235457,12.8871591522478,0.3470685758688392
"20713, 21931","JUMBO BAG OWLS, JUMBO STORAGE BAG SUKI","22411, 85099B","JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.005654495807457169,0.36055469953775043,12.885004430890092,0.28131361919892706
"21930, 21931","JUMBO STORAGE BAG SKULLS, JUMBO STORAGE BAG SUKI","22411, 85099B","JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",0.005992798975424691,0.36046511627906974,12.881803028477327,0.28731373257822224
"20727, 20728, 22382, 22384","LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT",22383,LUNCH BAG SUKI  DESIGN ,0.005485344223473407,0.7467105263157895,12.88083439371668,0.4206666428994537
"21929, 22386","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG PINK POLKADOT","85099B, 85099F","JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",0.005606166783461808,0.3688394276629571,12.88074433331321,0.28231000919012833
"21212, 22383","PACK OF 72 RETROSPOT CAKE CASES, LUNCH BAG SUKI  DESIGN ",21213,PACK OF 72 SKULL CAKE CASES,0.005702824831452529,0.46093750000000006,12.879795113099258,0.3101446446657664
21086,SET/6 RED SPOTTY PAPER CUPS,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.013459633182707875,0.66073546856465,12.879517614512913,0.4615500234957023
"21931, 85099C","JUMBO STORAGE BAG SUKI, JUMBO  BAG BAROQUE BLACK WHITE",20711,JUMBO BAG TOYS ,0.006210279583403813,0.3282247765006386,12.874811304195191,0.2859133361176179
"20726, 20727, 22382","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN ",20728,LUNCH BAG CARS BLUE,0.00700770847932726,0.6430155210643016,12.873687135076919,0.39165773634250395
"82482, 85123A","WOODEN PICTURE FRAME WHITE FINISH, WHITE HANGING HEART T-LIGHT HOLDER",82494L,WOODEN FRAME ANTIQUE WHITE ,0.01179228185486794,0.6138364779874214,12.868487826014924,0.43052512855804703
"22111, 22112","SCOTTIE DOG HOT WATER BOTTLE, CHOCOLATE HOT WATER BOTTLE",21485,RETROSPOT HEART HOT WATER BOTTLE,0.006451924703380615,0.4306451612903226,12.867428671247234,0.3117124723419122
"22386, 85099F","JUMBO BAG PINK POLKADOT, JUMBO BAG STRAWBERRY","85099B, 85099C","JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",0.006306937631394534,0.3438735177865613,12.866652609910728,0.28992952562022456
"22417, 84991","PACK OF 60 SPACEBOY CAKE CASES, 60 TEATIME FAIRY CAKE CASES",84992,72 SWEETHEART FAIRY CAKE CASES,0.005702824831452529,0.45384615384615384,12.864051633298208,0.30774499473129613
"22386, 85099F","JUMBO BAG PINK POLKADOT, JUMBO BAG STRAWBERRY","21931, 85099B","JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.007539327743276225,0.41106719367588934,12.848333592061428,0.32335837025184194
"20724, 85123A","RED RETROSPOT CHARLOTTE BAG, WHITE HANGING HEART T-LIGHT HOLDER",22355,CHARLOTTE BAG SUKI DESIGN,0.00691105043133654,0.5426944971537002,12.848012800750329,0.3531550288972162
"21931, 85099B, 85099C","JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",21928,JUMBO BAG SCANDINAVIAN PAISLEY,0.006548582751371336,0.479646017699115,12.847372912907753,0.3275252742217258
"21931, 22386, 85099C","JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT, JUMBO  BAG BAROQUE BLACK WHITE",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.006645240799362057,0.6806930693069307,12.84501654679832,0.40304603305747816
"21931, 85099B, 85099F","JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",20713,JUMBO BAG OWLS,0.005437015199478047,0.41058394160583944,12.842929142459905,0.2903259844083619
22064,PINK DOUGHNUT TRINKET POT ,21231,SWEETHEART CERAMIC TRINKET BOX,0.007708479327259986,0.4596541786743516,12.835269147152964,0.33745192064621765
"21212, 84991, 84992","PACK OF 72 RETROSPOT CAKE CASES, 60 TEATIME FAIRY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",21213,PACK OF 72 SKULL CAKE CASES,0.005582002271464128,0.4592445328031809,12.83248919716005,0.30761011245155667
"20728, 85099B","LUNCH BAG CARS BLUE, JUMBO BAG RED RETROSPOT","20725, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT",0.005219534591498925,0.3582089552238806,12.823322832205752,0.2725300831482725
"20726, 20728, 22382","LUNCH BAG WOODLAND, LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN ",22384,LUNCH BAG PINK POLKADOT,0.00700770847932726,0.6531531531531531,12.822313537446364,0.39536215532420466
"20711, 20712, 85099B","JUMBO BAG TOYS , JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT",22386,JUMBO BAG PINK POLKADOT,0.005292028127491966,0.6952380952380952,12.81560716937109,0.3963941032983349
"21931, 22355","JUMBO STORAGE BAG SUKI, CHARLOTTE BAG SUKI DESIGN",20724,RED RETROSPOT CHARLOTTE BAG,0.00923084358311384,0.631404958677686,12.814826584089593,0.4093758486375188
"20725, 20726, 20728, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND, LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT",22383,LUNCH BAG SUKI  DESIGN ,0.005992798975424691,0.7425149700598802,12.80846061108296,0.422945688448031
"21931, 22411","JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",22385,JUMBO BAG SPACEBOY DESIGN,0.008385085663195032,0.38684503901895206,12.807046599777035,0.332222519509476
"20728, 22382, 22383, 22384","LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",20727,LUNCH BAG  BLACK SKULL.,0.005485344223473407,0.7275641025641025,12.80679934343269,0.41205938007830817
"20725, 22383, 22662","LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI  DESIGN , LUNCH BAG DOLLY GIRL DESIGN",22384,LUNCH BAG PINK POLKADOT,0.005122876543508204,0.6523076923076923,12.805715953875346,0.3764384761348708
22663,JUMBO BAG DOLLY GIRL DESIGN,22385,JUMBO BAG SPACEBOY DESIGN,0.006427760191382935,0.3866279069767442,12.799858139534884,0.2997139534883721
"20728, 22383, 22384","LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",20726,LUNCH BAG WOODLAND,0.00703187299132494,0.5963114754098361,12.799355698591933,0.37362254268417117
"22804, 85123A","CANDLEHOLDER PINK HANGING HEART, WHITE HANGING HEART T-LIGHT HOLDER",21733,RED HANGING HEART T-LIGHT HOLDER,0.006234444095401494,0.5443037974683544,12.798252301495973,0.3454473532796318
"20727, 20728, 22384","LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT",20726,LUNCH BAG WOODLAND,0.007346011647294783,0.596078431372549,12.794353592059231,0.3768773899601334
"20726, 20727, 22383","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI  DESIGN ",22384,LUNCH BAG PINK POLKADOT,0.007321847135297103,0.6516129032258065,12.792076268592766,0.3976755218216319
"21175, 21181","GIN + TONIC DIET METAL SIGN, PLEASE ONE PERSON METAL SIGN",85152,HAND OVER THE CHOCOLATE   SIGN ,0.007104366527317981,0.45161290322580644,12.791989578503454,0.32642246804000796
"20711, 20712","JUMBO BAG TOYS , JUMBO BAG WOODLAND ANIMALS",21931,JUMBO STORAGE BAG SUKI,0.007273518111301743,0.7200956937799043,12.789579440211924,0.42464012156806374
"21931, 85099B, 85099C","JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",20713,JUMBO BAG OWLS,0.005582002271464128,0.4088495575221239,12.788678185138362,0.29172636606264923
"20725, 22384, 22662","LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT, LUNCH BAG DOLLY GIRL DESIGN",22383,LUNCH BAG SUKI  DESIGN ,0.005122876543508204,0.7412587412587412,12.786790533351601,0.4148144477448354
"20727, 22383, 22384","LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",20728,LUNCH BAG CARS BLUE,0.007925959935239108,0.6381322957198443,12.775921041980801,0.3984081894661147
"21928, 21931","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI",21930,JUMBO STORAGE BAG SKULLS,0.006306937631394534,0.4078125,12.775552375094627,0.3026950463663891
22663,JUMBO BAG DOLLY GIRL DESIGN,22662,LUNCH BAG DOLLY GIRL DESIGN,0.005098712031510523,0.3066860465116279,12.768197849890038,0.25947984418136727
"21930, 22411, 85099B","JUMBO STORAGE BAG SKULLS, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",21931,JUMBO STORAGE BAG SUKI,0.005992798975424691,0.7188405797101449,12.76728742924675,0.41263917397524413
"20726, 20727, 22384","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",22382,LUNCH BAG SPACEBOY DESIGN ,0.007273518111301743,0.6644591611479028,12.765697987828998,0.40209958985900246
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,84029E,RED WOOLLY HOTTIE WHITE HEART.,0.008626730783171834,0.35346534653465345,12.763923591312011,0.33249183557099166
84029E,RED WOOLLY HOTTIE WHITE HEART.,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,0.008626730783171834,0.31151832460732987,12.763923591312011,0.33249183557099166
22557,PLASTERS IN TIN VINTAGE PAISLEY ,22551,PLASTERS IN TIN SPACEBOY,0.010898194910953772,0.4005328596802841,12.760008723748422,0.37386150297332144
22551,PLASTERS IN TIN SPACEBOY,22557,PLASTERS IN TIN VINTAGE PAISLEY ,0.010898194910953772,0.3471901462663587,12.76000872374842,0.37386150297332144
21791,VINTAGE HEADS AND TAILS CARD GAME ,21790,VINTAGE SNAP CARDS,0.01851001619022304,0.5820668693009119,12.758301510741333,0.49389360414198136
21790,VINTAGE SNAP CARDS,21791,VINTAGE HEADS AND TAILS CARD GAME ,0.01851001619022304,0.4057203389830508,12.75830151074133,0.49389360414198136
"22386, 85099B, 85099C","JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",21928,JUMBO BAG SCANDINAVIAN PAISLEY,0.006306937631394534,0.4762773722627737,12.75714336333357,0.32260470554886256
22662,LUNCH BAG DOLLY GIRL DESIGN,"22382, 22383","LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI  DESIGN ",0.007587656767271585,0.3158953722334004,12.753851891838838,0.3111184178240173
"22382, 22383","LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI  DESIGN ",22662,LUNCH BAG DOLLY GIRL DESIGN,0.007587656767271585,0.30634146341463414,12.753851891838838,0.3111184178240173
"21929, 22411","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY","22386, 85099B","JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.007273518111301743,0.43941605839416065,12.752001924632223,0.32524800114658947
"20725, 20726, 20727, 20728","LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",22382,LUNCH BAG SPACEBOY DESIGN ,0.005388686175482686,0.6636904761904763,12.750929886810807,0.3836093977981165
"20726, 20728, 22384","LUNCH BAG WOODLAND, LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT",22382,LUNCH BAG SPACEBOY DESIGN ,0.00700770847932726,0.6636155606407322,12.749490597026659,0.39912440056177745
"21928, 21931, 85099B","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.006548582751371336,0.5753715498938429,12.746574330437312,0.36022324818032614
"21929, 22386, 22411, 85099B","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG RED RETROSPOT",21931,JUMBO STORAGE BAG SUKI,0.005219534591498925,0.717607973421927,12.745395177733736,0.4051559180414356
"21928, 21931, 85099B","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.007684314815262306,0.6751592356687898,12.740590355531932,0.4100830378070351
"22385, 22411","JUMBO BAG SPACEBOY DESIGN, JUMBO SHOPPER VINTAGE RED PAISLEY",21930,JUMBO STORAGE BAG SKULLS,0.005002053983519803,0.4066797642436149,12.740067133757394,0.2816896171710126
"20725, 22382, 22383","LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI  DESIGN ",20726,LUNCH BAG WOODLAND,0.008433414687190392,0.5935374149659864,12.739812678183307,0.38727700623817995
"21929, 21931","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO STORAGE BAG SUKI","85099B, 85099C","JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",0.005388686175482686,0.34045801526717556,12.738855375950747,0.27104275085239427
"22386, 85099C","JUMBO BAG PINK POLKADOT, JUMBO  BAG BAROQUE BLACK WHITE","85099B, 85099F","JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",0.006306937631394534,0.3645251396648045,12.730079202319498,0.29238915211088323
"21929, 22386","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO BAG PINK POLKADOT","85099B, 85099C","JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",0.005171205567503564,0.34022257551669316,12.730045969807696,0.26685631488312056
"22411, 85099C","JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO  BAG BAROQUE BLACK WHITE",20711,JUMBO BAG TOYS ,0.005606166783461808,0.32447552447552447,12.727744672389221,0.2721903688728333
"20726, 20727, 22382, 22384","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT",22383,LUNCH BAG SUKI  DESIGN ,0.005364521663485006,0.7375415282392026,12.722668221393464,0.41504004298579555
22355,CHARLOTTE BAG SUKI DESIGN,20723,STRAWBERRY CHARLOTTE BAG,0.017905903390281034,0.42391304347826086,12.721387583945518,0.4806294731531986
20723,STRAWBERRY CHARLOTTE BAG,22355,CHARLOTTE BAG SUKI DESIGN,0.017905903390281034,0.5373459028281363,12.721387583945518,0.4806294731531986
"20725, 20727, 20728, 22383","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN ",22382,LUNCH BAG SPACEBOY DESIGN ,0.005775318367445569,0.6620498614958449,12.719410129193385,0.38650311087791317
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,22355,CHARLOTTE BAG SUKI DESIGN,0.00819176956721359,0.5372424722662441,12.718938918646442,0.36558919951984975
21231,SWEETHEART CERAMIC TRINKET BOX,21232,STRAWBERRY CERAMIC TRINKET BOX,0.026798443805427348,0.7483130904183536,12.71763475186149,0.6018772844288893
21232,STRAWBERRY CERAMIC TRINKET BOX,21231,SWEETHEART CERAMIC TRINKET BOX,0.026798443805427348,0.45544147843942506,12.717634751861489,0.6018772844288893
"22417, 84992","PACK OF 60 SPACEBOY CAKE CASES, 72 SWEETHEART FAIRY CAKE CASES",21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.005147041055505884,0.6120689655172413,12.709106874059206,0.3594715123622333
"21213, 21976","PACK OF 72 SKULL CAKE CASES, PACK OF 60 MUSHROOM CAKE CASES",84991,60 TEATIME FAIRY CAKE CASES,0.0054611797114757265,0.653179190751445,12.708281359128843,0.37971606458117624
"20725, 20726, 22382, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT",20727,LUNCH BAG  BLACK SKULL.,0.00589614092743397,0.7218934911242604,12.706983557292755,0.4128395571316751
21976,PACK OF 60 MUSHROOM CAKE CASES,"21212, 21977","PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",0.007829301887248386,0.3410526315789473,12.703673314699888,0.31634089724761943
"20712, 21928, 85099B","JUMBO BAG WOODLAND ANIMALS, JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG RED RETROSPOT",21931,JUMBO STORAGE BAG SUKI,0.005098712031510523,0.7152542372881356,12.703590601585802,0.40290608860114935
"20725, 20728, 22382, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT",22383,LUNCH BAG SUKI  DESIGN ,0.0058719764154362905,0.7363636363636364,12.702349463791732,0.41882792072454433
"20725, 20727, 22382","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN ",20726,LUNCH BAG WOODLAND,0.007950124447236789,0.591726618705036,12.700945364040718,0.38118488611600343
"20711, 20712, 85099B","JUMBO BAG TOYS , JUMBO BAG WOODLAND ANIMALS, JUMBO BAG RED RETROSPOT",22411,JUMBO SHOPPER VINTAGE RED PAISLEY,0.005122876543508204,0.6730158730158731,12.700144036942945,0.38484354982303004
"20726, 20727, 20728","LUNCH BAG WOODLAND, LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",22384,LUNCH BAG PINK POLKADOT,0.007346011647294783,0.6468085106382979,12.697759295894063,0.39551051717873154
"21975, 21977","PACK OF 60 DINOSAUR CAKE CASES, PACK OF 60 PINK PAISLEY CAKE CASES",84991,60 TEATIME FAIRY CAKE CASES,0.00925500809511152,0.6524701873935264,12.694486960463706,0.4162680038989258
22549,PICTURE DOMINOES,21791,VINTAGE HEADS AND TAILS CARD GAME ,0.006935214943334219,0.40365682137834036,12.693412035790166,0.31087096388065955
"21485, 22112","RETROSPOT HEART HOT WATER BOTTLE, CHOCOLATE HOT WATER BOTTLE",22114,HOT WATER BOTTLE TEA AND SYMPATHY,0.005388686175482686,0.485838779956427,12.692844842763142,0.31331080411962764
"22379, 22386","RECYCLING BAG RETROSPOT , JUMBO BAG PINK POLKADOT",20712,JUMBO BAG WOODLAND ANIMALS,0.005243699103496605,0.43400000000000005,12.692736395759718,0.293678445229682
"21790, 21791","VINTAGE SNAP CARDS, VINTAGE HEADS AND TAILS CARD GAME ",21889,WOODEN BOX OF DOMINOES,0.006379431167387575,0.34464751958224543,12.689099913587246,0.2897614822110515
"20725, 20728, 22383, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",22382,LUNCH BAG SPACEBOY DESIGN ,0.0058719764154362905,0.6603260869565217,12.686292691050019,0.38656972871502965
"21928, 21930","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO STORAGE BAG SKULLS",85099C,JUMBO  BAG BAROQUE BLACK WHITE,0.005243699103496605,0.5725593667546174,12.684274236834224,0.3443631951546106
"21977, 22417","PACK OF 60 PINK PAISLEY CAKE CASES, PACK OF 60 SPACEBOY CAKE CASES",84991,60 TEATIME FAIRY CAKE CASES,0.0069593794553319,0.6515837104072398,12.677239627542457,0.3934928425096848
"20728, 22382, 22383","LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI  DESIGN ",20726,LUNCH BAG WOODLAND,0.007563492255273905,0.590566037735849,12.676034408517967,0.376455218038049
"20725, 22383, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",20726,LUNCH BAG WOODLAND,0.008747553343160235,0.5905383360522023,12.675439813717992,0.3891488360758937
"21931, 22385","JUMBO STORAGE BAG SUKI, JUMBO BAG SPACEBOY DESIGN","85099B, 85099C","JUMBO BAG RED RETROSPOT, JUMBO  BAG BAROQUE BLACK WHITE",0.005098712031510523,0.33868378812199035,12.672469442904454,0.2647306824877583
"20724, 22386","RED RETROSPOT CHARLOTTE BAG, JUMBO BAG PINK POLKADOT",20719,WOODLAND CHARLOTTE BAG,0.005171205567503564,0.481981981981982,12.656002766726118,0.3088843920062194
"20727, 22383, 22384","LUNCH BAG  BLACK SKULL., LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",20726,LUNCH BAG WOODLAND,0.007321847135297103,0.5894941634241245,12.65302747146294,0.3733259198863361
"20728, 22662","LUNCH BAG CARS BLUE, LUNCH BAG DOLLY GIRL DESIGN",22382,LUNCH BAG SPACEBOY DESIGN ,0.006427760191382935,0.6584158415841584,12.6495927447898,0.390953510392822
"20724, 22383","RED RETROSPOT CHARLOTTE BAG, LUNCH BAG SUKI  DESIGN ","20725, 20727","LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",0.005050383007515163,0.36731107205623903,12.645951826042712,0.2705939719682193
"22386, 22411","JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",22385,JUMBO BAG SPACEBOY DESIGN,0.007780972863253027,0.3819691577698695,12.645623724792408,0.3197845788849347
"21212, 22356","PACK OF 72 RETROSPOT CAKE CASES, CHARLOTTE BAG PINK POLKADOT",21213,PACK OF 72 SKULL CAKE CASES,0.005992798975424691,0.45255474452554745,12.645559076772944,0.31000458360646044
"21929, 22411","JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY","21931, 85099B","JUMBO STORAGE BAG SUKI, JUMBO BAG RED RETROSPOT",0.006693569823357417,0.4043795620437957,12.639304694908157,0.30679703177718487
"20725, 20726, 22382","LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN ",22384,LUNCH BAG PINK POLKADOT,0.00816760505521591,0.6438095238095238,12.638884973344176,0.40207553989337674
"21928, 22386","JUMBO BAG SCANDINAVIAN PAISLEY, JUMBO BAG PINK POLKADOT","85099B, 85099F","JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",0.005630331295459488,0.36180124223602483,12.634954267893178,0.27921285740493224
22356,CHARLOTTE BAG PINK POLKADOT,20719,WOODLAND CHARLOTTE BAG,0.01846168716622768,0.48110831234256934,12.633061732025729,0.4829399429733151
20719,WOODLAND CHARLOTTE BAG,22356,CHARLOTTE BAG PINK POLKADOT,0.01846168716622768,0.4847715736040609,12.633061732025727,0.4829399429733151
"22385, 85099B","JUMBO BAG SPACEBOY DESIGN, JUMBO BAG RED RETROSPOT",20711,JUMBO BAG TOYS ,0.005702824831452529,0.32196452933151437,12.62924940030906,0.2728306058979847
"20719, 22326","WOODLAND CHARLOTTE BAG, ROUND SNACK BOXES SET OF4 WOODLAND ",20724,RED RETROSPOT CHARLOTTE BAG,0.005412850687480366,0.6222222222222221,12.628456214920165,0.36603999782028224
"20727, 22382, 22384","LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN , LUNCH BAG PINK POLKADOT",20728,LUNCH BAG CARS BLUE,0.007346011647294783,0.6307053941908713,12.627228508853811,0.3888892234621507
23202,JUMBO BAG VINTAGE LEAF,23209,LUNCH BAG VINTAGE DOILY ,0.007128531039315661,0.3352272727272727,12.623030234097113,0.301826557200761
"21212, 21975, 84991","PACK OF 72 RETROSPOT CAKE CASES, PACK OF 60 DINOSAUR CAKE CASES, 60 TEATIME FAIRY CAKE CASES",21977,PACK OF 60 PINK PAISLEY CAKE CASES,0.0068143923833458185,0.6077586206896551,12.619606121424987,0.3746269270031316
"20725, 20728, 22383","LUNCH BAG RED RETROSPOT, LUNCH BAG CARS BLUE, LUNCH BAG SUKI  DESIGN ",20726,LUNCH BAG WOODLAND,0.008240098591208951,0.5879310344827586,12.61947614107884,0.38239912719988556
"22411, 85099F","JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO BAG STRAWBERRY",21928,JUMBO BAG SCANDINAVIAN PAISLEY,0.006306937631394534,0.4711191335740072,12.61897935578844,0.3200255862044793
"20726, 22383, 22384","LUNCH BAG WOODLAND, LUNCH BAG SUKI  DESIGN , LUNCH BAG PINK POLKADOT",22382,LUNCH BAG SPACEBOY DESIGN ,0.007056037503322621,0.656179775280899,12.606633073560559,0.3958707604352499
"20727, 85099B","LUNCH BAG  BLACK SKULL., JUMBO BAG RED RETROSPOT","20725, 22384","LUNCH BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT",0.005726989343450209,0.35215453194650825,12.606583906178503,0.27858591649228526
"20711, 21931","JUMBO BAG TOYS , JUMBO STORAGE BAG SUKI",20713,JUMBO BAG OWLS,0.005219534591498925,0.40298507462686567,12.605239110569602,0.28312519037465733
20719,WOODLAND CHARLOTTE BAG,22355,CHARLOTTE BAG SUKI DESIGN,0.020274025566053695,0.5323604060913706,12.603358515605944,0.5061687613980881
22355,CHARLOTTE BAG SUKI DESIGN,20719,WOODLAND CHARLOTTE BAG,0.020274025566053695,0.4799771167048055,12.603358515605942,0.5061687613980881
